id,neighbourhood_cleansed,latitude,longitude,room_type,bedrooms,beds,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
40172160,2e Arrondissement,45.75339,4.82611,Entire home/apt,,1.0,$100.00,t,29,59,89,89,2021-09-15,1,1,0,0
40172319,7e Arrondissement,45.73741,4.82785,Entire home/apt,1.0,2.0,$90.00,t,27,57,87,177,2021-09-15,1,1,0,0
40172840,1er Arrondissement,45.76903,4.83206,Entire home/apt,,2.0,$15.00,t,0,0,0,0,2021-09-14,1,1,0,0
40173372,4e Arrondissement,45.77761,4.83524,Entire home/apt,1.0,2.0,$180.00,t,0,0,0,0,2021-09-14,1,1,0,0
40174127,3e Arrondissement,45.75441,4.8494,Entire home/apt,1.0,1.0,$90.00,t,0,0,0,0,2021-09-14,1,1,0,0
40174348,7e Arrondissement,45.74546,4.84425,Entire home/apt,1.0,1.0,$80.00,t,0,0,0,0,2021-09-14,1,1,0,0
40174766,7e Arrondissement,45.74594,4.84554,Private room,1.0,1.0,$70.00,t,0,0,0,0,2021-09-14,1,0,1,0
40175463,2e Arrondissement,45.75505,4.83031,Entire home/apt,,1.0,$100.00,t,0,0,0,0,2021-09-14,1,1,0,0
40175782,3e Arrondissement,45.7525,4.85702,Entire home/apt,3.0,2.0,$290.00,t,0,0,0,0,2021-09-14,1,1,0,0
40175797,7e Arrondissement,45.7539,4.84204,Entire home/apt,2.0,3.0,$99.00,t,0,0,0,0,2021-09-14,1,1,0,0
40175834,7e Arrondissement,45.75088,4.84936,Entire home/apt,1.0,1.0,$190.00,t,0,0,0,0,2021-09-14,1,1,0,0
40175945,3e Arrondissement,45.7577,4.84321,Entire home/apt,1.0,1.0,$90.00,f,0,0,0,0,2021-09-14,1,1,0,0
40176228,9e Arrondissement,45.77147,4.80539,Private room,1.0,2.0,$65.00,t,0,0,0,0,2021-09-14,1,0,1,0
40176585,1er Arrondissement,45.76886,4.82937,Entire home/apt,2.0,2.0,$120.00,t,0,0,0,0,2021-09-14,1,1,0,0
40176602,7e Arrondissement,45.75331,4.84263,Entire home/apt,3.0,4.0,$300.00,t,0,0,0,0,2021-09-14,1,1,0,0
40177082,1er Arrondissement,45.77137,4.83451,Entire home/apt,1.0,2.0,$73.00,t,11,34,51,100,2021-09-15,2,2,0,0
40177175,3e Arrondissement,45.74563,4.88049,Private room,1.0,1.0,$28.00,t,0,0,0,0,2021-09-14,1,0,1,0
40177286,5e Arrondissement,45.76678,4.82033,Entire home/apt,1.0,1.0,$63.00,t,0,0,0,0,2021-09-14,1,1,0,0
40177443,7e Arrondissement,45.74208,4.83892,Entire home/apt,1.0,1.0,$120.00,t,0,0,0,0,2021-09-14,1,1,0,0
40187053,2e Arrondissement,45.76182,4.83425,Entire home/apt,1.0,1.0,$140.00,t,0,0,0,0,2021-09-15,1,1,0,0
40189956,7e Arrondissement,45.74863,4.84702,Private room,2.0,3.0,$45.00,t,0,0,0,0,2021-09-14,2,1,1,0
40191154,2e Arrondissement,45.76114,4.83603,Entire home/apt,1.0,2.0,$80.00,t,0,0,0,0,2021-09-14,1,1,0,0
40192130,1er Arrondissement,45.76803,4.8263,Entire home/apt,3.0,5.0,$100.00,t,28,58,88,178,2021-09-15,1,1,0,0
40192943,9e Arrondissement,45.77103,4.80255,Entire home/apt,1.0,2.0,$175.00,t,28,58,88,88,2021-09-15,1,1,0,0
40193142,2e Arrondissement,45.75608,4.82918,Entire home/apt,1.0,2.0,$90.00,t,0,0,0,0,2021-09-14,1,1,0,0
40193572,1er Arrondissement,45.76567,4.83337,Entire home/apt,1.0,1.0,$220.00,t,28,58,88,88,2021-09-15,1,1,0,0
40194374,1er Arrondissement,45.77049,4.83814,Entire home/apt,4.0,4.0,$420.00,t,0,0,0,0,2021-09-14,1,1,0,0
40194724,3e Arrondissement,45.75756,4.84276,Entire home/apt,2.0,3.0,$150.00,t,28,58,88,178,2021-09-15,1,1,0,0
40195895,3e Arrondissement,45.76275,4.86547,Entire home/apt,2.0,5.0,$370.00,t,0,0,0,0,2021-09-14,4,4,0,0
40199213,6e Arrondissement,45.76968,4.85084,Private room,1.0,2.0,$48.00,t,12,40,70,160,2021-09-15,1,0,1,0
40199427,6e Arrondissement,45.76836,4.8571,Entire home/apt,1.0,1.0,$100.00,t,0,0,0,0,2021-09-14,1,1,0,0
40200161,3e Arrondissement,45.74891,4.86277,Entire home/apt,,1.0,$55.00,t,22,52,82,82,2021-09-15,1,1,0,0
40200291,1er Arrondissement,45.76929,4.83148,Entire home/apt,1.0,2.0,$200.00,t,29,59,89,364,2021-09-15,1,1,0,0
40200971,7e Arrondissement,45.74723,4.84927,Entire home/apt,2.0,2.0,$230.00,t,27,57,87,87,2021-09-15,1,1,0,0
40203589,4e Arrondissement,45.77602,4.83407,Entire home/apt,,2.0,$120.00,t,28,58,88,178,2021-09-15,1,1,0,0
40204087,2e Arrondissement,45.74949,4.83091,Entire home/apt,2.0,2.0,$220.00,t,0,0,0,0,2021-09-14,1,1,0,0
40213250,1er Arrondissement,45.77272,4.83526,Entire home/apt,,1.0,$130.00,t,0,0,0,0,2021-09-14,1,1,0,0
40216358,1er Arrondissement,45.77041,4.83641,Entire home/apt,1.0,2.0,$60.00,t,2,24,35,53,2021-09-15,5,5,0,0
40216372,3e Arrondissement,45.75607,4.84712,Entire home/apt,1.0,1.0,$110.00,t,0,0,0,0,2021-09-14,1,1,0,0
40216810,5e Arrondissement,45.75547,4.79036,Private room,1.0,1.0,$28.00,t,0,13,43,318,2021-09-15,1,0,1,0
40216928,2e Arrondissement,45.76467,4.83767,Entire home/apt,2.0,2.0,$300.00,t,0,0,0,0,2021-09-14,1,1,0,0
40217484,3e Arrondissement,45.75463,4.85533,Private room,1.0,2.0,$99.00,t,0,0,0,0,2021-09-14,1,0,1,0
40217502,6e Arrondissement,45.77134,4.84073,Entire home/apt,2.0,2.0,$156.00,t,1,18,28,106,2021-09-15,1,1,0,0
40219573,2e Arrondissement,45.7625,4.83322,Entire home/apt,3.0,4.0,$225.00,t,0,0,0,0,2021-09-14,1,1,0,0
40219735,2e Arrondissement,45.7632,4.83505,Entire home/apt,1.0,2.0,$200.00,t,0,0,0,0,2021-09-14,1,1,0,0
40219854,1er Arrondissement,45.77086,4.83297,Entire home/apt,3.0,4.0,$120.00,t,0,0,0,0,2021-09-14,1,1,0,0
40220448,6e Arrondissement,45.76445,4.85722,Entire home/apt,1.0,1.0,$148.00,t,0,0,0,0,2021-09-14,1,1,0,0
40221992,1er Arrondissement,45.76896,4.82921,Entire home/apt,1.0,2.0,$160.00,t,0,0,0,0,2021-09-14,1,1,0,0
40223019,4e Arrondissement,45.77779,4.83594,Entire home/apt,1.0,2.0,$180.00,t,0,0,0,0,2021-09-14,1,1,0,0
40223698,3e Arrondissement,45.75307,4.88031,Entire home/apt,4.0,5.0,$280.00,t,2,12,22,41,2021-09-15,1,1,0,0
40226013,7e Arrondissement,45.74888,4.83978,Private room,1.0,1.0,$100.00,t,0,0,0,0,2021-09-14,1,0,1,0
40226339,3e Arrondissement,45.75823,4.86934,Private room,1.0,1.0,$90.00,t,30,60,90,90,2021-09-15,1,0,1,0
40226759,1er Arrondissement,45.77154,4.83471,Entire home/apt,1.0,1.0,$300.00,t,0,0,0,0,2021-09-14,1,1,0,0
40226952,1er Arrondissement,45.76857,4.82915,Entire home/apt,1.0,1.0,$94.00,t,15,45,71,89,2021-09-15,7,7,0,0
40227713,5e Arrondissement,45.76621,4.82883,Entire home/apt,1.0,1.0,$200.00,t,0,0,0,0,2021-09-14,1,1,0,0
40227738,8e Arrondissement,45.74014,4.86241,Entire home/apt,,1.0,$66.00,t,17,44,74,338,2021-09-15,3,3,0,0
40228793,5e Arrondissement,45.75574,4.82131,Entire home/apt,1.0,1.0,$80.00,t,0,0,0,0,2021-09-14,1,1,0,0
40229218,9e Arrondissement,45.7791,4.80594,Entire home/apt,2.0,2.0,$200.00,t,14,44,74,74,2021-09-15,1,1,0,0
40229813,2e Arrondissement,45.76068,4.8348,Entire home/apt,2.0,3.0,$244.00,t,0,0,0,0,2021-09-14,1,1,0,0
40231816,9e Arrondissement,45.76772,4.80132,Entire home/apt,3.0,4.0,$290.00,t,0,0,0,0,2021-09-14,1,1,0,0
40232008,1er Arrondissement,45.76763,4.83044,Entire home/apt,2.0,3.0,$200.00,t,0,0,0,0,2021-09-14,2,2,0,0
40234427,3e Arrondissement,45.7568,4.84881,Entire home/apt,1.0,1.0,$48.00,t,12,33,63,63,2021-09-15,1,1,0,0
40242397,7e Arrondissement,45.73739,4.83973,Entire home/apt,2.0,2.0,$200.00,t,0,0,0,0,2021-09-14,1,1,0,0
40243280,8e Arrondissement,45.74473,4.86586,Private room,1.0,2.0,$37.00,t,10,37,67,67,2021-09-15,1,0,1,0
40243835,1er Arrondissement,45.7681,4.82596,Entire home/apt,,1.0,$55.00,t,0,0,0,0,2021-09-14,1,1,0,0
40246253,1er Arrondissement,45.7689,4.82808,Private room,1.0,1.0,$110.00,t,0,0,0,0,2021-09-14,1,0,1,0
40247273,3e Arrondissement,45.75498,4.85316,Private room,1.0,1.0,$35.00,t,0,0,0,0,2021-09-14,1,0,1,0
40247708,7e Arrondissement,45.74987,4.84361,Entire home/apt,2.0,2.0,$150.00,t,0,0,0,0,2021-09-14,1,1,0,0
40247963,1er Arrondissement,45.77444,4.83318,Private room,1.0,0.0,$100.00,t,0,0,0,0,2021-09-14,1,0,1,0
40248624,1er Arrondissement,45.76941,4.83346,Entire home/apt,1.0,1.0,$250.00,t,27,57,87,87,2021-09-15,1,1,0,0
40251056,5e Arrondissement,45.7665,4.82851,Entire home/apt,1.0,1.0,$100.00,t,0,0,0,0,2021-09-14,1,1,0,0
40251204,1er Arrondissement,45.7737,4.83744,Entire home/apt,,2.0,$50.00,t,0,0,0,137,2021-09-15,1,1,0,0
40254934,1er Arrondissement,45.77361,4.82626,Entire home/apt,2.0,2.0,$100.00,t,0,0,0,0,2021-09-14,1,1,0,0
40255368,7e Arrondissement,45.74605,4.84383,Entire home/apt,1.0,1.0,$67.00,t,0,0,0,0,2021-09-14,1,1,0,0
40255952,7e Arrondissement,45.75576,4.8401,Entire home/apt,1.0,1.0,$30.00,t,0,0,0,0,2021-09-14,1,1,0,0
40256061,1er Arrondissement,45.77262,4.83245,Entire home/apt,2.0,,$200.00,t,0,0,0,0,2021-09-14,1,1,0,0
40257004,5e Arrondissement,45.7599,4.82667,Entire home/apt,,1.0,$95.00,t,0,0,0,0,2021-09-14,1,1,0,0
40258377,1er Arrondissement,45.77091,4.82474,Entire home/apt,2.0,5.0,$248.00,t,0,0,0,0,2021-09-14,1,1,0,0
40273728,3e Arrondissement,45.75583,4.84891,Entire home/apt,1.0,2.0,$200.00,t,0,0,0,0,2021-09-14,1,1,0,0
40273798,9e Arrondissement,45.77464,4.80475,Entire home/apt,2.0,4.0,$100.00,t,0,0,0,0,2021-09-14,1,1,0,0
40276563,7e Arrondissement,45.75037,4.84227,Private room,,1.0,$40.00,t,1,27,54,74,2021-09-15,1,0,1,0
40277132,2e Arrondissement,45.76459,4.8351,Entire home/apt,1.0,1.0,$100.00,t,23,53,83,83,2021-09-15,1,1,0,0
40277429,6e Arrondissement,45.77329,4.85011,Entire home/apt,1.0,1.0,$70.00,t,0,0,0,0,2021-09-14,1,1,0,0
40279831,7e Arrondissement,45.73757,4.83941,Entire home/apt,1.0,2.0,$150.00,t,23,53,83,83,2021-09-15,1,1,0,0
40282370,1er Arrondissement,45.76847,4.83332,Entire home/apt,3.0,3.0,$320.00,t,0,0,0,0,2021-09-14,1,1,0,0
40284179,2e Arrondissement,45.75314,4.83132,Private room,1.0,3.0,$120.00,t,0,0,0,0,2021-09-14,1,0,1,0
40284357,7e Arrondissement,45.74998,4.85255,Private room,1.0,1.0,$35.00,t,0,0,0,0,2021-09-14,1,0,1,0
40285468,3e Arrondissement,45.75289,4.86508,Private room,1.0,1.0,$50.00,t,0,0,0,0,2021-09-14,1,0,1,0
40286231,3e Arrondissement,45.75632,4.85665,Entire home/apt,1.0,2.0,$56.00,t,7,27,51,231,2021-09-15,1,1,0,0
40295075,1er Arrondissement,45.76949,4.83425,Entire home/apt,,1.0,$150.00,t,0,0,0,0,2021-09-14,1,1,0,0
40295377,7e Arrondissement,45.75323,4.83989,Entire home/apt,4.0,8.0,$150.00,t,0,0,0,8,2021-09-15,1,1,0,0
40295887,4e Arrondissement,45.77819,4.83627,Entire home/apt,1.0,1.0,$60.00,t,0,0,0,0,2021-09-14,1,1,0,0
40298042,7e Arrondissement,45.7488,4.84618,Entire home/apt,1.0,1.0,$90.00,t,0,0,0,0,2021-09-14,1,1,0,0
40299592,1er Arrondissement,45.76921,4.82541,Entire home/apt,1.0,2.0,$180.00,t,0,0,0,0,2021-09-14,1,1,0,0
40299801,3e Arrondissement,45.74847,4.88392,Entire home/apt,2.0,1.0,$100.00,t,0,0,0,0,2021-09-14,1,1,0,0
40304137,4e Arrondissement,45.77553,4.83561,Entire home/apt,,2.0,$69.00,t,12,42,72,90,2021-09-15,5,5,0,0
40305543,1er Arrondissement,45.77227,4.83572,Entire home/apt,1.0,1.0,$90.00,t,0,0,0,0,2021-09-14,1,1,0,0
40306204,8e Arrondissement,45.73846,4.86417,Entire home/apt,3.0,3.0,$144.00,t,3,10,11,11,2021-09-15,1,1,0,0
40309841,6e Arrondissement,45.7659,4.84664,Entire home/apt,1.0,1.0,$100.00,t,27,57,87,87,2021-09-15,1,1,0,0
40310083,5e Arrondissement,45.75621,4.8241,Entire home/apt,1.0,1.0,$150.00,t,0,0,0,0,2021-09-14,1,1,0,0
40315830,4e Arrondissement,45.78117,4.83335,Entire home/apt,,2.0,$130.00,t,28,58,88,88,2021-09-15,1,1,0,0
40316194,7e Arrondissement,45.75254,4.83924,Entire home/apt,1.0,1.0,$38.00,t,0,0,0,0,2021-09-14,1,1,0,0
40316964,7e Arrondissement,45.74841,4.84694,Private room,1.0,,$90.00,t,0,0,0,0,2021-09-14,1,0,1,0
40318667,8e Arrondissement,45.73689,4.86345,Entire home/apt,,1.0,$180.00,t,28,58,88,88,2021-09-15,1,1,0,0
40319298,9e Arrondissement,45.77136,4.80562,Entire home/apt,1.0,3.0,$111.00,t,0,0,0,0,2021-09-14,1,1,0,0
40319721,7e Arrondissement,45.75036,4.85009,Entire home/apt,2.0,3.0,$180.00,t,0,0,0,0,2021-09-14,1,1,0,0
40320018,1er Arrondissement,45.76948,4.83046,Entire home/apt,1.0,2.0,$200.00,t,29,59,89,89,2021-09-15,1,1,0,0
40320300,1er Arrondissement,45.76765,4.83191,Entire home/apt,1.0,1.0,$130.00,t,28,58,88,88,2021-09-15,1,1,0,0
40320382,3e Arrondissement,45.75752,4.85457,Entire home/apt,,2.0,$50.00,t,0,0,0,0,2021-09-14,1,1,0,0
40321600,3e Arrondissement,45.75425,4.8688,Entire home/apt,1.0,2.0,$48.00,t,7,37,67,67,2021-09-15,1,1,0,0
40321961,9e Arrondissement,45.77193,4.8054,Entire home/apt,2.0,2.0,$160.00,t,28,58,88,88,2021-09-15,1,1,0,0
40322862,2e Arrondissement,45.75534,4.83503,Entire home/apt,,1.0,$100.00,t,0,0,0,0,2021-09-14,2,2,0,0
40323401,3e Arrondissement,45.7627,4.85745,Private room,1.0,,$20.00,t,0,0,0,0,2021-09-14,1,0,1,0
40323759,9e Arrondissement,45.77528,4.80391,Entire home/apt,1.0,1.0,$55.00,t,0,0,0,0,2021-09-14,1,1,0,0
40325073,3e Arrondissement,45.75286,4.86869,Private room,1.0,1.0,$90.00,t,0,0,0,0,2021-09-14,1,0,1,0
40325463,1er Arrondissement,45.76604,4.83604,Entire home/apt,1.0,1.0,$69.00,t,1,10,40,148,2021-09-15,1,1,0,0
40326173,8e Arrondissement,45.73829,4.86393,Entire home/apt,2.0,2.0,$80.00,t,0,0,0,0,2021-09-14,1,1,0,0
40327564,2e Arrondissement,45.74991,4.82318,Entire home/apt,1.0,2.0,$160.00,t,29,59,89,89,2021-09-15,1,1,0,0
40327621,3e Arrondissement,45.75686,4.84941,Entire home/apt,2.0,2.0,$100.00,t,28,58,88,88,2021-09-15,1,1,0,0
40328071,3e Arrondissement,45.75491,4.85534,Entire home/apt,1.0,1.0,$100.00,t,0,0,0,0,2021-09-14,1,1,0,0
40328184,5e Arrondissement,45.7526,4.77563,Private room,1.0,1.0,$40.00,t,0,0,0,0,2021-09-14,1,0,1,0
40333592,4e Arrondissement,45.77529,4.83254,Entire home/apt,3.0,3.0,$120.00,t,0,0,0,0,2021-09-14,1,1,0,0
40333947,1er Arrondissement,45.76848,4.83697,Private room,1.0,1.0,$160.00,t,0,0,0,0,2021-09-14,2,0,2,0
40334094,3e Arrondissement,45.76131,4.84626,Private room,1.0,,$50.00,t,0,0,0,0,2021-09-14,1,0,1,0
40334389,5e Arrondissement,45.75778,4.82468,Entire home/apt,1.0,2.0,$130.00,t,0,0,0,0,2021-09-14,1,1,0,0
40336522,1er Arrondissement,45.76936,4.83526,Entire home/apt,1.0,2.0,$70.00,t,0,0,0,0,2021-09-14,1,1,0,0
40336678,2e Arrondissement,45.75562,4.83213,Private room,1.0,2.0,$200.00,t,0,0,0,0,2021-09-14,1,0,1,0
40337057,7e Arrondissement,45.73611,4.83109,Entire home/apt,,2.0,$60.00,t,20,50,80,355,2021-09-15,1,1,0,0
40337731,7e Arrondissement,45.743,4.8364,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,0,2021-09-14,1,1,0,0
40337763,7e Arrondissement,45.7375,4.84184,Entire home/apt,1.0,2.0,$150.00,t,0,0,0,0,2021-09-14,1,1,0,0
40337779,1er Arrondissement,45.77087,4.83601,Entire home/apt,3.0,3.0,$350.00,t,30,60,90,180,2021-09-15,1,1,0,0
40337856,2e Arrondissement,45.7529,4.83195,Entire home/apt,1.0,2.0,$200.00,t,28,58,88,363,2021-09-15,1,1,0,0
40338173,7e Arrondissement,45.7503,4.84475,Entire home/apt,1.0,2.0,$145.00,t,29,59,89,364,2021-09-15,1,1,0,0
40338258,3e Arrondissement,45.75122,4.87753,Entire home/apt,1.0,4.0,$66.00,t,0,0,0,0,2021-09-14,1,1,0,0
40338446,8e Arrondissement,45.736,4.86373,Private room,1.0,1.0,$30.00,f,0,0,0,0,2021-09-14,1,0,1,0
40338526,5e Arrondissement,45.76152,4.79617,Private room,1.0,1.0,$33.00,t,0,30,60,78,2021-09-15,2,0,2,0
40338666,1er Arrondissement,45.76856,4.82545,Entire home/apt,,,$100.00,t,23,53,83,83,2021-09-15,1,1,0,0
40339295,7e Arrondissement,45.75397,4.84323,Entire home/apt,3.0,2.0,$155.00,t,0,6,36,36,2021-09-15,1,1,0,0
40339418,2e Arrondissement,45.75863,4.83305,Entire home/apt,1.0,1.0,$95.00,t,0,0,0,0,2021-09-14,1,1,0,0
40339980,1er Arrondissement,45.77366,4.83356,Entire home/apt,1.0,2.0,$200.00,t,0,0,0,0,2021-09-14,3,3,0,0
40340322,2e Arrondissement,45.76228,4.83662,Private room,1.0,1.0,$130.00,t,0,0,0,0,2021-09-14,1,0,1,0
40341154,7e Arrondissement,45.75,4.8544,Entire home/apt,1.0,2.0,$70.00,t,0,0,0,0,2021-09-14,1,1,0,0
40341279,7e Arrondissement,45.74734,4.8481,Entire home/apt,3.0,3.0,$200.00,t,20,50,80,170,2021-09-15,1,1,0,0
40341711,8e Arrondissement,45.74148,4.85779,Entire home/apt,,1.0,$125.00,t,0,0,0,0,2021-09-14,1,1,0,0
40341819,4e Arrondissement,45.77384,4.82443,Entire home/apt,3.0,2.0,$180.00,t,30,60,90,90,2021-09-15,1,1,0,0
40341989,1er Arrondissement,45.76698,4.83289,Entire home/apt,1.0,1.0,$200.00,t,0,0,0,0,2021-09-14,2,2,0,0
40342259,9e Arrondissement,45.77699,4.79951,Entire home/apt,3.0,4.0,$300.00,t,0,0,0,0,2021-09-14,1,1,0,0
40342352,3e Arrondissement,45.7576,4.84315,Entire home/apt,1.0,1.0,$100.00,t,0,0,0,0,2021-09-14,1,1,0,0
40345640,9e Arrondissement,45.77176,4.80637,Private room,1.0,1.0,$60.00,t,0,0,0,0,2021-09-14,1,0,1,0
40345742,2e Arrondissement,45.75212,4.83056,Entire home/apt,3.0,3.0,$260.00,t,0,0,0,0,2021-09-14,1,1,0,0
40345841,4e Arrondissement,45.77598,4.80942,Entire home/apt,3.0,3.0,$149.00,t,15,45,75,350,2021-09-15,1,1,0,0
40346700,3e Arrondissement,45.75575,4.85941,Entire home/apt,,0.0,$70.00,t,14,44,74,164,2021-09-15,1,1,0,0
40356395,8e Arrondissement,45.74326,4.86362,Private room,1.0,1.0,$90.00,t,0,0,0,0,2021-09-14,1,0,1,0
40356497,4e Arrondissement,45.77867,4.83359,Entire home/apt,1.0,2.0,$70.00,t,5,9,16,23,2021-09-15,1,1,0,0
40357101,1er Arrondissement,45.76633,4.83327,Entire home/apt,2.0,3.0,$190.00,t,0,0,0,0,2021-09-14,1,1,0,0
40359067,7e Arrondissement,45.74461,4.85155,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,0,2021-09-14,1,1,0,0
40360202,1er Arrondissement,45.77079,4.83504,Entire home/apt,,2.0,$80.00,t,0,0,0,0,2021-09-14,1,1,0,0
40360301,2e Arrondissement,45.76253,4.83717,Entire home/apt,,1.0,$68.00,t,22,52,78,353,2021-09-15,34,34,0,0
40361379,2e Arrondissement,45.76543,4.83811,Private room,1.0,1.0,$100.00,t,0,0,0,167,2021-09-15,2,0,2,0
40362029,5e Arrondissement,45.7587,4.82452,Entire home/apt,,2.0,$70.00,t,0,0,0,0,2021-09-14,1,1,0,0
40362664,1er Arrondissement,45.76685,4.83327,Entire home/apt,1.0,0.0,$80.00,t,0,0,0,0,2021-09-14,1,1,0,0
40363009,7e Arrondissement,45.74752,4.84438,Private room,1.0,1.0,$30.00,t,0,0,0,0,2021-09-14,1,0,1,0
40363172,2e Arrondissement,45.76011,4.83343,Entire home/apt,1.0,1.0,$150.00,t,29,59,89,179,2021-09-15,1,1,0,0
40363548,1er Arrondissement,45.77296,4.83035,Entire home/apt,1.0,1.0,$180.00,t,28,58,88,363,2021-09-15,1,1,0,0
40364472,7e Arrondissement,45.75103,4.83862,Private room,1.0,1.0,$70.00,t,0,0,0,0,2021-09-14,1,0,1,0
40364940,6e Arrondissement,45.76883,4.85563,Entire home/apt,1.0,2.0,$230.00,t,0,0,0,0,2021-09-14,1,1,0,0
40365081,3e Arrondissement,45.7519,4.8849,Entire home/apt,1.0,2.0,$70.00,t,0,0,0,0,2021-09-14,1,1,0,0
40365632,4e Arrondissement,45.77756,4.82664,Entire home/apt,2.0,3.0,$200.00,t,0,0,0,0,2021-09-14,1,1,0,0
40366987,2e Arrondissement,45.74804,4.82686,Entire home/apt,,1.0,$50.00,t,0,0,0,0,2021-09-14,1,1,0,0
40367858,2e Arrondissement,45.74617,4.82765,Entire home/apt,2.0,2.0,$80.00,t,0,0,0,0,2021-09-14,1,1,0,0
40369059,7e Arrondissement,45.73995,4.85151,Entire home/apt,1.0,1.0,$100.00,t,0,0,0,0,2021-09-14,1,1,0,0
40369115,7e Arrondissement,45.75259,4.84361,Entire home/apt,1.0,2.0,$80.00,t,0,0,0,0,2021-09-14,1,1,0,0
40369859,3e Arrondissement,45.75242,4.87569,Private room,1.0,1.0,$120.00,t,0,0,0,0,2021-09-14,2,0,2,0
40370005,1er Arrondissement,45.76933,4.83491,Entire home/apt,1.0,1.0,$105.00,t,24,54,84,84,2021-09-15,1,1,0,0
40370363,7e Arrondissement,45.74318,4.8355,Entire home/apt,1.0,1.0,$110.00,t,0,0,0,0,2021-09-14,1,1,0,0
40370632,8e Arrondissement,45.73911,4.8776,Entire home/apt,2.0,2.0,$250.00,t,0,0,0,0,2021-09-14,1,1,0,0
40370659,2e Arrondissement,45.76133,4.83412,Private room,1.0,1.0,$90.00,t,0,0,0,0,2021-09-14,2,0,2,0
40370733,5e Arrondissement,45.76569,4.82199,Entire home/apt,1.0,1.0,$70.00,t,0,0,0,0,2021-09-14,1,1,0,0
40371057,2e Arrondissement,45.75099,4.83038,Private room,1.0,4.0,$140.00,f,0,0,0,0,2021-09-14,1,0,1,0
40371674,5e Arrondissement,45.76198,4.82784,Entire home/apt,1.0,2.0,$300.00,t,0,0,0,0,2021-09-14,1,1,0,0
40371751,7e Arrondissement,45.7458,4.84137,Private room,1.0,1.0,$60.00,t,14,44,74,74,2021-09-15,1,0,1,0
40371757,7e Arrondissement,45.74727,4.83607,Entire home/apt,3.0,5.0,$290.00,t,0,0,2,2,2021-09-15,1,1,0,0
40371795,6e Arrondissement,45.7677,4.84216,Entire home/apt,1.0,,$60.00,t,0,0,0,0,2021-09-14,1,1,0,0
40371953,3e Arrondissement,45.75215,4.87514,Private room,1.0,1.0,$90.00,t,0,0,0,0,2021-09-14,2,0,2,0
40372538,8e Arrondissement,45.73404,4.85511,Entire home/apt,1.0,2.0,$75.00,t,0,0,13,13,2021-09-15,1,1,0,0
40374562,2e Arrondissement,45.74445,4.82265,Entire home/apt,,1.0,$50.00,t,7,37,67,151,2021-09-15,95,95,0,0
40374964,7e Arrondissement,45.74393,4.84935,Entire home/apt,1.0,1.0,$110.00,t,0,0,0,0,2021-09-14,1,1,0,0
40375865,3e Arrondissement,45.75551,4.8479,Entire home/apt,1.0,1.0,$90.00,t,0,0,0,0,2021-09-14,1,1,0,0
40382780,6e Arrondissement,45.7676,4.85715,Entire home/apt,2.0,2.0,$80.00,t,0,0,0,0,2021-09-14,1,1,0,0
40384082,3e Arrondissement,45.75996,4.84445,Private room,1.0,1.0,$100.00,t,29,59,89,89,2021-09-15,1,0,1,0
40384301,6e Arrondissement,45.76541,4.85664,Entire home/apt,1.0,2.0,$46.00,t,2,27,57,147,2021-09-15,3,3,0,0
40384341,2e Arrondissement,45.75198,4.83171,Entire home/apt,1.0,1.0,$90.00,t,0,0,0,0,2021-09-14,1,1,0,0
40384632,1er Arrondissement,45.76966,4.83524,Entire home/apt,,1.0,$80.00,t,0,0,0,0,2021-09-14,1,1,0,0
40386226,7e Arrondissement,45.75495,4.84143,Entire home/apt,2.0,2.0,$229.00,t,27,57,87,87,2021-09-15,1,1,0,0
40386382,2e Arrondissement,45.75636,4.83076,Entire home/apt,,2.0,$120.00,f,0,0,0,0,2021-09-14,1,1,0,0
40387057,1er Arrondissement,45.77337,4.82721,Entire home/apt,2.0,3.0,$150.00,t,20,50,80,80,2021-09-15,1,1,0,0
40387398,4e Arrondissement,45.77714,4.83425,Entire home/apt,1.0,2.0,$80.00,t,0,0,0,0,2021-09-14,1,1,0,0
40388247,2e Arrondissement,45.75695,4.83073,Entire home/apt,1.0,2.0,$80.00,t,0,0,0,0,2021-09-14,1,1,0,0
40388926,7e Arrondissement,45.7491,4.84347,Entire home/apt,1.0,2.0,$120.00,t,0,0,0,0,2021-09-14,1,1,0,0
40389083,4e Arrondissement,45.77465,4.82989,Entire home/apt,1.0,2.0,$80.00,t,0,13,43,43,2021-09-15,1,1,0,0
40391678,5e Arrondissement,45.76362,4.82664,Private room,,2.0,$45.00,t,0,0,0,0,2021-09-14,2,0,2,0
40392980,5e Arrondissement,45.76207,4.82523,Private room,,2.0,$140.00,t,29,59,89,89,2021-09-15,2,0,2,0
40393556,6e Arrondissement,45.76835,4.85466,Entire home/apt,1.0,2.0,$59.00,t,11,18,37,118,2021-09-15,95,95,0,0
40395067,7e Arrondissement,45.75019,4.84533,Private room,1.0,0.0,$22.00,t,0,0,0,0,2021-09-14,1,0,1,0
